t,chrome_procs,chrome_rss_mb,node_rss_mb,free_mb,swap_used_mb
70392,29,555,55,72,38247.44
70397,29,557,57,61,38244.94
70402,29,544,57,222,38507.25
70407,29,523,54,57,38462.25
70412,29,572,57,80,38532.62
70417,29,543,58,89,38237.50
70422,29,559,58,187,38576.44
70427,29,557,60,62,38295.06
70432,29,553,57,62,38336.88
70437,29,566,55,60,38313.00
70442,29,569,54,96,38504.19
70448,29,555,51,66,38403.50
70453,29,554,53,71,38222.50
70458,29,561,56,67,38285.69
70463,29,499,54,74,38162.12
70468,29,547,50,79,38095.12
70473,29,534,51,123,38109.44
70478,29,540,55,178,38441.94
70483,29,491,57,71,38211.75
70488,29,543,53,106,38433.94
70493,29,549,53,78,38395.44
70498,29,534,51,99,38284.44
70503,29,581,51,78,38320.56
70508,29,584,51,71,38290.56
70514,29,561,52,60,38405.81
70519,29,511,53,75,38206.12
70524,29,550,51,119,38208.38
70529,29,582,51,63,38345.56
70534,29,584,51,118,38415.12
70539,29,554,51,66,38224.62
70544,29,510,57,65,38152.94
70549,29,547,57,71,38174.25
70554,29,562,51,63,38163.12
70559,29,534,51,73,38203.25
70564,29,553,51,64,38220.81
70569,29,571,51,137,38524.94
70574,29,579,53,73,38374.00
70579,29,566,53,81,38042.25
70584,29,588,53,78,38305.56
70590,29,590,53,140,38430.19
70595,29,532,51,92,38217.50
70600,29,490,49,74,38139.69
70605,29,547,53,58,38394.88
70610,29,557,53,64,38286.25
70615,29,584,51,61,38235.56
70620,29,532,48,88,38136.56
70625,29,557,51,89,38113.50
70630,29,523,51,70,38219.75
70635,29,535,52,27,38265.06
70640,29,561,53,72,38513.00
70645,29,576,51,108,38581.62
70651,29,552,51,65,38510.19
70656,29,552,51,99,38027.56
70661,29,558,51,75,38151.56
70666,29,528,52,59,37944.31
70671,29,557,52,70,38126.94
70676,29,577,51,68,38101.19
70681,29,599,51,72,38350.00
70686,29,589,51,81,38138.56
70691,29,567,49,67,38069.94
70696,29,583,53,58,37932.19
70701,29,478,50,84,37912.38
70706,29,565,51,141,37968.50
70712,29,591,51,73,38139.31
70717,29,579,51,96,38147.44
70722,29,581,58,64,38148.88
70727,29,569,60,72,38207.56
70732,29,573,60,90,38039.81
70737,29,608,60,196,38298.31
70742,29,618,60,84,38163.31
70747,29,585,51,70,38083.44
70752,29,592,51,64,38098.31
70757,29,524,52,74,38018.06
70762,29,563,51,66,38149.06
70767,29,584,51,56,38196.94
70772,29,580,51,61,38099.50
70777,29,545,51,61,37967.62
70783,29,550,50,81,37900.06
70788,29,569,53,74,38083.25
70793,29,563,51,257,38330.38
70798,29,599,51,72,38258.31
70803,29,599,51,75,38131.69
70808,29,607,51,69,38239.38
70813,29,617,51,124,38200.50
70818,29,560,53,97,38146.94
70823,29,558,51,66,38130.44
70828,29,579,51,159,38409.44
70833,29,574,50,70,38149.88
70838,29,565,51,76,38151.50
70843,29,560,60,66,37930.75
70849,29,546,50,151,38005.50
70854,29,574,51,92,38077.81
70859,29,532,51,97,38149.00
70864,29,577,51,106,38457.12
70869,29,561,51,66,38409.75
70874,29,581,52,80,38154.12
70879,29,598,53,93,38222.56
70884,29,613,53,76,38361.00
70889,29,518,48,119,38213.88
70894,29,558,51,59,38222.62
70899,29,541,51,71,38223.94
70904,29,556,53,126,38228.06
70910,29,561,53,62,38182.50
70915,29,582,53,101,38071.88
70920,29,556,51,114,38176.50
70925,29,546,49,141,37966.19
70930,29,565,51,69,38125.25
70935,29,555,51,92,38130.12
70940,29,573,53,83,38329.25
70945,29,567,53,63,38262.06
70950,29,554,55,67,38155.38
70955,29,568,55,90,38122.69
70960,29,574,55,132,38173.75
70965,29,511,55,78,37984.50
70970,29,583,55,63,38152.69
70976,29,596,51,175,38251.81
70981,29,601,51,129,38294.38
70986,29,598,51,65,38170.62
70991,29,573,51,77,38228.19
70996,29,568,53,76,38170.94
71001,29,547,52,65,37959.94
71006,29,561,49,87,38004.81
71011,29,569,51,77,38109.62
71016,29,529,51,65,38096.75
71021,29,553,51,64,38140.94
71026,29,568,53,80,38345.12
71031,29,564,53,70,38152.69
71036,29,596,53,105,38131.31
71042,29,614,53,66,38259.81
71047,29,606,51,60,38212.38
71052,29,576,51,203,38305.69
71057,29,559,52,61,38062.75
71062,29,545,51,74,38227.62
71067,29,516,63,64,38214.69
71072,29,497,51,74,37970.19
71077,29,534,51,69,37821.56
71082,29,544,54,156,38002.31
71087,29,547,60,99,38113.25
71092,29,555,60,64,38121.50
71097,29,555,51,14,38053.62
71103,29,594,51,60,38126.62
71108,29,601,51,174,38402.19
71113,29,573,51,63,38168.06
71118,29,573,53,91,38167.94
71123,29,552,53,68,38180.25
71128,29,573,53,79,38140.75
71133,29,565,51,69,37982.19
71138,29,545,51,79,38040.94
71143,29,551,51,160,38020.62
71148,29,530,53,64,37841.06
71153,29,530,51,80,37854.62
71158,29,574,51,74,38132.75
71164,29,584,50,252,38351.69
71169,29,575,51,77,38211.94
71174,29,571,53,34,38003.06
71179,29,584,53,63,38086.56
71184,29,583,53,89,38190.50
71189,29,578,53,65,38117.81
71194,29,545,51,77,38097.31
71199,29,548,51,67,38265.75
71204,29,515,60,78,38050.69
71210,29,524,59,74,38100.62
71215,29,567,51,78,38153.00
71220,29,568,51,75,38149.12
71225,29,535,51,62,37943.44
71230,29,544,51,84,38083.44
71235,29,558,53,60,38116.25
71240,29,514,57,122,38235.56
71245,29,562,55,65,38129.69
71250,29,570,55,84,38225.00
71255,29,580,51,93,38548.56
71260,29,549,51,74,38239.69
71265,29,554,53,100,38234.00
71271,29,558,52,76,38123.56
71276,29,587,53,131,38245.31
71281,29,585,51,93,38059.25
71286,29,596,51,100,38315.75
71291,29,569,51,78,38302.81
71296,29,566,53,87,38130.00
71301,29,546,50,75,38007.19
71306,29,558,51,74,37995.12
71311,29,574,51,235,38383.56
71316,29,520,57,65,38070.81
71321,29,550,51,136,38201.12
71326,29,566,53,70,38193.00
71331,29,533,53,66,38066.31
71336,29,589,53,122,38142.25
71342,29,599,53,61,38278.62
71347,29,600,51,60,38315.06
71352,29,548,51,80,38203.00
71357,29,532,56,68,37944.44
71362,29,539,54,59,38195.06
71367,29,573,51,87,38230.69
71372,29,511,51,93,37884.06
71377,29,535,50,80,37908.88
71382,29,553,50,70,38236.75
71387,29,560,53,61,38124.56
71392,29,568,53,117,38277.44
71397,29,588,50,65,38160.56
71402,29,613,51,141,38234.75
71408,29,616,51,60,38136.75
71413,29,539,51,59,38113.12
71418,29,570,53,91,38208.88
71423,29,560,53,235,38404.56
71428,29,531,50,64,38250.25
71433,29,576,50,58,38140.38
71438,29,511,51,49,38037.50
71443,29,495,51,78,37960.12
71448,29,557,53,120,38159.00
71453,29,558,53,60,38107.38
71458,29,586,51,80,38456.44
71463,29,593,51,73,38311.88
71468,29,573,51,87,38302.50
71474,29,577,51,76,38503.31
71479,29,564,53,201,38585.38
71484,29,510,51,197,38432.69
71489,29,533,48,55,38241.81
71494,29,555,51,70,38131.25
71499,29,553,51,101,38101.06
71504,29,545,51,78,38016.31
71509,29,541,53,80,37948.44
71514,29,560,51,62,38051.06
71519,29,568,51,78,38028.81
71524,29,534,51,60,38040.31
71529,29,557,51,76,38166.62
71534,29,556,52,141,38202.19
71540,29,559,57,85,37961.44
71545,29,581,69,101,38191.88
71550,29,565,65,68,38208.62
71555,29,542,56,65,38147.31
71560,29,545,56,112,38049.62
71565,29,531,61,84,37839.12
71570,29,555,65,238,38504.94
71575,29,578,58,75,38072.19
71580,29,580,56,61,38113.81
71585,29,526,60,70,38041.06
71590,29,522,56,61,37871.00
71595,29,527,58,63,37842.69
71600,29,539,58,65,38169.56
71605,29,561,56,97,38383.38
71611,29,543,56,80,38557.25
71616,29,561,55,61,38348.19
71621,29,548,56,108,38289.62
71626,29,563,58,171,38510.00
71631,29,561,58,68,38300.62
71636,29,560,56,73,38264.75
71641,29,555,56,58,38282.44
71646,29,537,54,61,38079.19
71651,29,540,56,67,38219.25
71656,29,549,57,107,38130.19
71662,29,564,58,63,38245.56
71667,29,500,52,62,37904.31
71672,29,533,56,70,38062.69
71677,29,540,56,75,38039.50
71682,29,538,55,82,38211.25
71687,29,535,58,375,38520.12
71692,29,513,58,66,38265.56
71697,29,573,56,68,38384.12
71702,29,587,56,91,38248.00
71707,29,591,56,82,38354.50
71712,29,543,55,67,38187.88
71717,29,553,58,69,38308.69
71722,29,520,58,59,38180.31
71728,29,542,56,118,38385.25
71733,29,569,56,69,38391.62
71738,29,559,56,88,38312.00
71743,29,543,63,64,38171.31
71748,29,514,63,114,38121.00
71753,29,549,56,66,37961.00
71758,29,570,56,91,38122.75
71763,29,589,55,65,38164.12
71768,29,540,56,82,38123.44
71773,29,559,56,137,38344.38
71778,29,506,57,57,38077.12
71783,29,565,58,143,38298.12
71789,29,574,58,59,38324.62
71794,29,567,56,204,38411.94
71799,29,519,56,62,38285.88
71804,29,542,56,67,38207.19
71809,29,541,57,67,38111.31
71814,29,533,58,133,38166.56
71819,29,563,56,99,38119.44
71824,29,539,56,67,38016.88
71829,29,538,55,69,37991.25
71834,29,547,56,81,37929.19
71839,29,562,58,65,38158.56
71844,29,544,55,84,38219.88
71849,29,562,56,183,38533.25
71855,29,559,56,100,38291.62
71860,29,564,56,85,38115.25
71865,29,561,58,136,38352.81
71870,29,563,58,59,38139.88
71875,29,537,56,80,38084.44
71880,29,545,53,69,38134.81
71885,29,553,56,163,38408.56
71890,29,552,56,74,38279.81
71895,29,557,58,115,38235.12
71900,29,525,55,68,38106.50
71905,29,555,56,95,37949.75
71910,29,515,55,68,38016.81
71915,29,555,56,134,38283.81
71921,29,550,55,73,38115.00
71926,29,560,64,101,38203.75
71931,29,554,64,68,38094.44
71936,29,585,64,103,38153.81
71941,29,596,64,261,38457.81
71946,29,593,56,70,38155.50
71951,29,567,56,130,38193.12
71956,29,549,49,66,37953.06
71961,29,554,53,74,38137.44
71966,29,512,51,85,38044.88
71971,29,534,50,68,37906.75
71976,29,541,49,88,37946.69
71982,29,541,58,111,38027.44
71987,29,547,61,73,38124.31
71992,29,565,61,75,38341.94
71997,29,585,50,85,38397.88
72002,29,588,51,68,38244.50
72007,29,613,51,75,38309.69
72012,29,611,51,55,38270.06
72017,29,548,53,65,38156.06
72022,29,546,53,60,38250.94
72027,29,557,51,72,38253.25
72032,29,582,51,62,38381.75
72038,29,528,50,110,38315.12
72043,29,561,51,69,38135.50
72048,29,530,53,87,37960.75
72053,29,556,51,113,38110.25
72058,29,583,51,58,38061.50
72063,29,522,51,70,38018.88
72068,29,561,51,60,38237.81
72073,29,575,51,72,38178.69
72078,29,576,53,68,38009.94
72083,29,573,53,82,38171.94
72088,29,582,53,98,38216.06
72093,29,555,51,108,38059.06
72098,29,542,51,86,38019.31
72104,29,562,52,60,38144.88
72109,29,566,54,249,38426.81
72114,29,536,51,83,38140.69
72119,29,534,49,97,38034.44
72124,29,559,51,80,38095.88
72129,29,563,51,120,38167.69
72134,29,612,51,61,38107.81
72139,29,606,53,73,38288.69
72144,29,572,51,110,38539.88
72149,29,562,51,66,38483.12
72154,29,581,51,118,38346.50
72159,29,584,51,76,38296.50
72164,29,561,58,219,38498.38
72170,29,619,60,57,38310.25
72175,29,639,53,62,38341.31
72180,29,606,51,64,38288.38
72185,29,602,51,66,38594.75
72190,29,587,51,70,38490.25
72195,29,588,53,76,38478.06
72200,29,580,50,78,38475.62
72205,29,517,51,94,38260.75
72210,29,540,50,72,37830.56
72216,29,546,51,57,37891.12
72221,29,558,51,63,38016.56
72226,29,566,53,110,38086.06
72231,29,511,52,75,37996.94
72236,29,594,51,60,38191.44
72241,29,593,51,93,38104.50
72246,29,538,51,70,37960.12
72251,29,597,51,63,38178.69
72256,29,603,55,75,38292.44
72262,29,565,55,73,38139.31
72267,29,577,48,55,38115.25
72272,29,569,51,55,38033.44
72277,29,594,51,103,38241.25
72282,29,517,51,75,38107.12
72287,29,570,53,69,38164.38
72292,29,545,53,57,38057.62
72297,29,582,51,65,37929.31
72302,29,558,51,64,38038.75
72307,29,568,48,85,38195.81
72312,29,566,48,62,38143.88
72317,29,561,50,76,38193.62
72322,29,571,50,69,38263.19
72328,29,575,50,81,38056.69
72333,29,588,50,318,38472.75
72338,29,591,50,72,38217.06
72343,29,547,48,73,38224.06
72348,29,560,50,115,38274.81
72353,29,526,49,98,38046.19
72358,29,594,50,92,38296.81
72363,29,550,48,60,38400.31
72368,29,554,48,70,38372.75
72373,29,488,169,60,38073.00
72378,29,527,50,77,37946.12
72383,29,536,50,61,38090.50
72389,29,556,47,190,38229.06
72394,29,510,48,93,38087.25
72399,29,541,48,77,38326.25
72404,29,549,48,62,38368.06
72409,29,523,50,86,38212.56
72414,29,579,50,57,38164.12
72419,29,585,50,58,38254.94
72424,29,586,48,142,38351.19
72429,29,516,48,86,38304.62
72434,29,469,47,64,38015.81
72439,29,548,50,70,38294.06
72444,29,595,48,164,38549.44
72450,29,538,48,78,38204.00
72455,29,532,48,66,38091.69
72460,29,533,48,94,38176.00
72465,29,543,48,117,38235.00
72470,29,500,50,62,38243.25
72475,29,576,54,82,38326.69
72480,29,583,54,107,38264.25
72485,29,590,54,127,38176.00
72490,29,597,52,81,38114.31
72495,29,565,48,72,38225.94
72500,29,538,48,66,38227.69
72505,29,569,48,123,38464.00
72510,29,572,48,67,38304.62
72515,29,576,48,72,38392.56
72521,29,552,48,86,38182.50
72526,29,542,48,73,38022.62
72531,29,523,49,69,38036.00
72536,29,577,46,83,38210.56
72541,29,532,48,84,38227.44
72546,29,576,48,70,38485.94
72551,29,577,48,77,38571.25
72556,29,576,50,119,38308.81
72561,29,586,50,96,38368.00
72566,29,556,47,77,38375.12
72572,29,566,48,88,38455.88
72577,29,529,46,83,38104.75
72582,29,529,48,71,38294.69
72587,29,548,48,93,38299.50
72592,29,553,50,89,38277.00
72597,29,571,45,81,38043.88
72602,29,549,48,89,38277.12
72607,29,564,48,88,38199.62
72612,29,556,47,87,38338.38
72617,29,544,50,100,38421.25
72622,29,566,50,94,38333.19
72627,29,588,50,127,38561.44
72633,29,581,50,64,38374.56
72638,29,502,48,64,38186.50
72643,29,533,54,72,38420.12
72648,29,549,56,199,38603.00
72653,29,534,57,63,38376.94
72658,29,575,49,72,38374.81
72663,29,550,48,65,38270.19
72668,29,519,49,96,38126.25
72673,29,552,49,63,38073.12
72678,29,562,51,110,38325.75
72683,29,557,49,70,38401.00
72688,29,580,49,108,38486.31
72694,29,570,48,64,38340.12
72699,29,566,49,115,38353.06
72704,29,580,49,224,38516.44
72709,29,568,51,75,38311.25
72714,29,578,51,57,38343.88
72719,29,492,48,75,38154.12
72724,29,519,49,90,38216.88
72729,29,541,49,70,38267.62
72734,29,522,49,65,38187.88
72739,29,534,50,72,38219.62
72744,29,493,48,139,38298.69
72749,29,549,49,65,38386.75
72754,29,544,49,70,38415.62
72759,29,546,49,179,38664.88
72765,29,556,55,69,38463.69
72770,29,569,56,93,38411.56
72775,29,613,57,61,38561.12
72780,29,604,54,87,38470.06
72785,29,559,51,80,38280.19
72790,29,506,49,71,38404.06
72795,29,562,49,241,38706.06
72800,29,563,51,57,38477.25
72805,29,579,51,70,38437.94
72810,29,540,48,72,38304.06
72815,29,498,49,68,38224.81
72820,29,535,46,60,38258.69
72825,29,548,49,62,38278.75
72831,29,562,51,78,38395.50
72836,29,550,51,75,38448.94
72841,29,589,52,72,38530.44
72846,29,552,50,67,38329.00
72851,29,592,52,199,38595.69
72856,29,594,52,98,38417.44
72861,29,640,51,59,38360.50
72866,29,618,49,64,38448.94
72871,29,494,46,67,38230.12
72876,29,562,49,80,38330.31
72881,29,563,55,83,38294.06
72886,29,572,55,65,38415.94
72892,29,489,48,108,38189.81
72897,29,581,49,91,38210.31
72902,29,569,46,69,38454.88
72907,29,572,49,261,38733.69
72912,29,530,49,70,38401.06
72917,29,579,51,74,38522.06
72922,29,567,51,64,38414.69
72927,29,597,51,72,38379.19
72932,29,601,51,63,38443.19
72937,29,575,49,69,38472.62
72942,29,580,49,91,38569.19
72947,29,531,51,79,38314.50
72952,29,582,51,121,38618.00
72958,29,588,51,94,38435.88
72963,29,595,49,137,38556.50
72968,29,552,49,81,38362.50
72973,29,560,49,83,38379.94
72978,29,578,51,63,38503.06
72983,29,511,51,60,38507.31
72988,29,570,48,60,38559.44
72993,29,581,49,69,38577.19
72998,29,568,49,87,38626.75
73003,29,573,55,89,38545.81
73008,29,584,57,70,38575.38
73013,29,584,57,68,38593.12
73018,29,569,49,55,38659.75
73024,29,562,49,63,38493.12
73029,29,579,49,70,38559.38
73034,29,584,49,63,38566.75
73039,29,526,51,69,38554.50
73044,29,547,48,74,38506.19
73049,29,542,49,91,38494.12
73054,29,549,49,77,38573.69
73059,29,548,49,72,38643.12
73064,29,559,49,63,38685.38
73069,29,567,54,73,38828.25
73074,29,593,54,61,38805.69
73079,29,592,54,66,38753.31
73085,29,665,49,110,38713.00
73090,29,677,49,98,38847.50
73095,29,664,49,72,38605.38
73100,29,575,48,66,38768.75
73105,29,585,49,67,38820.62
73110,29,563,45,149,38894.19
73115,29,549,151,87,39120.56
73120,29,570,51,72,38931.50
73125,29,674,55,51,38835.00
73130,29,549,47,102,38835.81
73136,29,568,49,131,38626.69
73141,29,556,51,75,38665.31
73146,29,566,49,141,38829.06
73151,29,561,49,65,38672.31
73156,29,522,51,94,38750.88
73161,29,573,53,58,38856.19
73166,29,584,50,65,38798.38
73171,29,591,51,101,38779.06
73176,29,591,52,61,38658.00
73181,29,545,49,63,38717.38
73186,29,559,49,119,38810.50
73192,29,540,48,88,38623.50
73197,29,598,49,67,38583.44
73202,29,577,46,67,38676.31
73207,29,561,49,124,38491.19
73212,29,554,46,72,38487.69
73217,29,571,49,71,38484.50
73222,29,579,51,89,38801.38
73227,29,581,51,96,38725.31
73232,29,577,49,67,38663.25
73237,29,583,49,64,38657.06
73242,29,587,49,72,38739.50
73247,29,553,51,79,38606.56
73253,29,570,51,63,38624.25
73258,29,596,49,83,38645.06
73263,29,605,49,128,38740.81
73268,29,597,49,76,38727.00
73273,29,580,49,72,38678.44
73278,29,581,51,74,38661.75
73283,29,524,51,60,38628.94
73288,29,584,49,95,38667.50
73293,29,569,49,60,38603.19
73298,29,557,49,80,38826.62
73303,29,560,48,74,38838.81
73308,29,595,51,97,38824.12
73314,29,617,51,138,38948.69
73319,29,618,51,79,38651.25
73324,29,582,49,113,38812.88
73329,29,517,49,65,38629.00
73334,29,571,49,92,38838.38
73339,29,568,51,103,38766.19
73344,29,544,48,61,38608.19
73349,29,566,49,56,38726.06
73354,29,491,46,76,38652.56
73359,29,552,49,90,38669.88
73364,29,555,55,57,38613.75
73369,29,569,57,149,39033.38
73374,29,581,53,85,38633.88
73380,29,598,53,61,38729.75
73385,29,611,53,103,38858.00
73390,29,630,49,281,39102.81
73395,29,641,49,78,38740.88
73400,29,609,50,60,38836.75
73405,29,603,51,60,39053.62
73410,29,571,49,64,39026.94
73415,29,536,49,80,38872.00
73420,29,542,49,63,38711.69
73425,29,552,48,70,38787.56
73430,29,557,51,72,38854.25
73435,29,557,51,74,38788.81
73441,29,596,49,64,38975.94
73446,29,594,49,105,38982.44
73451,29,577,49,99,38864.00
73456,29,588,49,68,38862.31
73461,29,589,51,89,38937.12
73466,29,553,51,77,38858.69
73471,29,529,46,79,38704.50
73476,29,557,49,87,38799.75
73481,29,565,49,103,38992.62
73486,29,558,49,71,38725.31
73491,29,524,48,69,38633.81
73496,29,568,51,73,38619.38
73501,29,584,49,174,38859.25
73507,29,521,48,70,38560.19
73512,29,559,49,99,38859.19
73517,29,563,49,87,38730.69
73522,29,570,51,93,38758.38
73527,29,591,51,74,38964.62
73532,29,584,51,77,38831.06
73537,29,559,49,156,39091.75
73542,29,513,55,64,38863.38
73547,29,546,55,71,38889.88
73553,29,570,57,73,38985.00
73558,29,594,51,96,38924.75
73563,29,528,49,67,38792.69
73568,29,528,49,60,38657.19
73573,29,542,49,59,38756.44
73578,29,548,49,70,38712.00
73583,29,548,51,62,38852.19
73588,29,560,48,67,39120.19
73593,29,577,49,107,39229.12
73598,29,518,49,60,39005.38
73603,29,560,49,131,39045.50
73609,29,569,51,72,39046.56
73614,29,588,51,107,39038.25
73619,29,526,49,65,38867.31
73624,29,576,49,71,38895.19
73629,29,554,49,88,38941.50
73634,29,559,49,64,38867.69
73639,29,510,51,88,38928.69
73644,29,548,48,62,38849.62
73649,29,531,49,76,38858.88
73654,29,481,49,68,38943.50
73659,29,530,48,60,38826.38
73664,29,539,49,69,38994.44
73669,29,536,51,116,38995.56
73675,29,569,51,82,39074.88
73680,29,570,51,68,39003.62
73685,29,575,49,63,38953.38
73690,29,580,49,81,38975.50
73695,29,582,49,85,38901.12
73700,29,552,51,105,38946.12
73705,29,567,51,127,39046.50
73710,29,545,49,87,38904.38
73715,29,572,49,107,39134.19
73720,29,544,49,62,39041.31
73725,29,534,48,75,38980.00
73730,29,547,51,67,38844.00
73735,29,560,51,62,38732.94
73741,29,598,46,90,38923.56
73746,29,577,49,94,38797.81
73751,29,524,49,77,38809.94
73756,29,565,49,71,39008.94
73761,29,570,52,92,39143.56
73766,29,570,52,62,38917.56
73771,29,579,51,121,38969.31
73776,29,582,51,59,39139.19
73781,29,567,55,66,39056.44
73786,29,521,55,118,39064.00
73791,29,549,151,71,39405.56
73796,29,553,48,67,38850.19
73802,29,554,46,65,38982.19
73807,29,585,49,72,39103.06
73812,29,549,46,73,38981.44
73817,29,555,49,234,39036.00
73822,29,509,47,140,38981.12
73827,29,560,51,110,38978.38
73832,29,552,46,117,39114.50
73837,29,508,49,85,39104.94
73842,29,559,49,72,39230.06
73847,29,559,47,80,38947.69
73853,29,569,51,75,39045.81
73858,29,599,51,59,39091.31
73863,29,555,51,59,38997.31
73868,29,560,49,66,38967.69
73873,29,537,49,64,38982.00
73878,29,545,49,81,39007.56
73883,29,551,51,69,39075.25
73888,29,560,51,65,39062.88
73893,29,557,49,73,38901.81
73898,29,502,49,66,38737.44
73903,29,537,49,95,38810.50
73908,29,553,49,84,39153.62
73914,29,524,51,61,38915.81
73919,29,608,49,71,39099.19
73924,29,606,49,59,39309.81
73929,29,578,49,112,39438.75
73934,29,579,49,90,39204.88
73939,29,579,50,63,39194.25
73944,29,552,50,87,39121.81
73949,29,518,45,63,39126.75
73954,29,533,48,67,39089.44
73959,29,525,47,83,38987.56
73964,29,539,53,88,39272.50
73970,29,540,50,76,39191.50
73975,29,547,47,62,39053.50
73980,29,517,48,61,38914.44
73985,29,535,45,63,38983.12
73990,29,534,48,68,39063.31
73995,29,533,48,91,39038.19
74000,29,541,50,58,39056.75
74005,29,566,50,65,39082.56
74010,29,547,48,75,39023.25
74015,29,567,53,56,39084.31
74020,29,573,51,139,39278.62
74025,29,553,51,61,38997.75
74030,29,540,47,93,38943.75
74036,29,559,50,70,38983.31
74041,29,568,50,238,39270.00
74046,29,575,50,100,39080.94
74051,29,557,48,65,39075.38
74056,29,563,51,128,39147.44
74061,29,512,53,78,38895.75
74066,29,518,48,62,38767.25
74071,29,547,49,67,38736.38
